pagamento_id,pedido_id,forma_pagamento,parcelas,valor,taxa_pct,valor_liquido,data_vencimento,data_pagamento,status_pagamento
25990,26889,Boleto 28 dias,1,744.66,0.00,744.66,2026-03-10,2026-03-13,Pago
25991,26890,PIX,1,962.04,0.00,962.04,2026-05-26,,Inadimplente
25992,26891,PIX,1,1150.82,0.00,1150.82,2024-09-04,2024-09-04,Pago
25993,26892,Boleto 28 dias,1,1495.51,0.00,1495.51,2025-01-04,2025-01-04,Pago
25994,26893,PIX,1,10390.49,0.00,10390.49,2025-04-03,2025-05-19,Pago com atraso
25995,26894,Cartão de crédito,2,510.12,3.20,493.80,2025-06-28,2025-06-28,Pago
25996,26895,PIX,1,5173.57,0.00,5173.57,2025-10-22,2025-10-22,Pago
25997,26896,Dinheiro,1,1598.63,0.00,1598.63,2026-01-08,2026-01-08,Pago
25998,26897,Boleto 28 dias,1,981.86,0.00,981.86,2026-05-23,2026-06-08,Pago com atraso
25999,26898,PIX,1,1290.19,0.00,1290.19,2026-08-07,2026-08-07,Pago
26000,26899,Cartão de débito,1,12969.26,1.80,12735.81,2025-04-22,2025-04-25,Pago
26001,26900,Cartão de crédito,1,5954.29,3.20,5763.75,2025-05-15,2025-05-22,Pago
26002,26901,Boleto 28 dias,1,13129.25,0.00,13129.25,2025-07-03,2025-07-10,Pago
26003,26902,Boleto 28 dias,1,11561.01,0.00,11561.01,2025-07-24,,Inadimplente
26004,26903,Boleto 28 dias,1,2823.87,0.00,2823.87,2025-08-20,2025-08-20,Pago
26005,26904,Boleto 28 dias,1,2831.17,0.00,2831.17,2025-09-10,2025-09-11,Pago
26006,26905,Boleto 28 dias,1,9963.30,0.00,9963.30,2025-10-14,2025-10-14,Pago
26007,26906,PIX,1,12603.81,0.00,12603.81,2025-10-03,2025-10-03,Pago
26008,26907,Boleto 14 dias,1,17457.37,0.00,17457.37,2025-11-17,2025-11-17,Pago
26009,26908,Boleto 28 dias,1,5884.32,0.00,5884.32,2026-01-01,2026-01-01,Pago
26010,26909,Boleto 14 dias,1,4818.49,0.00,4818.49,2026-02-09,2026-02-09,Pago
26011,26910,Boleto 14 dias,1,11374.86,0.00,11374.86,2026-03-06,2026-03-06,Pago
26012,26911,Boleto 28 dias,1,12389.83,0.00,12389.83,2026-04-27,2026-04-27,Pago
26013,26912,Cartão de crédito,2,9402.38,3.20,9101.50,2026-04-25,2026-04-25,Pago
26014,26913,PIX,1,5545.17,0.00,5545.17,2026-05-27,2026-05-28,Pago
26015,26914,Cartão de crédito,4,7482.61,3.20,7243.17,2026-06-27,2026-06-28,Pago
26016,26915,Cartão de débito,1,2769.94,1.80,2720.08,2026-07-25,2026-07-25,Pago
26017,26916,Cartão de crédito,2,3132.66,3.20,3032.41,2026-08-29,2026-08-30,Pago
26018,26917,Boleto 28 dias,1,6219.30,0.00,6219.30,2024-10-21,2024-10-21,Pago
26019,26918,Dinheiro,1,962.24,0.00,962.24,2024-11-23,2024-11-24,Pago
26020,26919,Boleto 14 dias,1,4712.60,0.00,4712.60,2025-01-21,2025-01-21,Pago
26021,26920,PIX,1,3986.17,0.00,3986.17,2025-02-27,2025-02-27,Pago
26022,26921,Cartão de crédito,1,1809.96,3.20,1752.04,2025-04-29,2025-04-29,Pago
26023,26922,Cartão de crédito,1,4249.63,3.20,4113.64,2025-06-18,2025-06-18,Pago
26024,26923,PIX,1,421.99,0.00,421.99,2025-08-27,2025-08-27,Pago
26025,26924,Dinheiro,1,9047.22,0.00,9047.22,2025-10-27,2025-10-30,Pago
26026,26925,Boleto 14 dias,1,3932.31,0.00,3932.31,2026-01-05,2026-01-06,Pago
26027,26926,Dinheiro,1,1244.53,0.00,1244.53,2026-02-17,2026-02-17,Pago
26028,26927,Boleto 14 dias,1,5492.22,0.00,5492.22,2026-04-27,2026-04-27,Pago
26029,26928,Boleto 14 dias,1,7808.65,0.00,7808.65,2026-06-30,,Inadimplente
26030,26929,Cartão de crédito,2,112.20,3.20,108.61,2026-07-29,2026-07-29,Pago
26031,26930,PIX,1,3866.89,0.00,3866.89,2026-08-31,2026-10-06,Pago com atraso
26032,26931,PIX,1,1454.15,0.00,1454.15,2024-09-13,2024-09-13,Pago
26033,26932,Cartão de débito,1,1531.94,1.80,1504.37,2024-10-24,2024-10-24,Pago
26034,26933,Cartão de crédito,1,2440.09,3.20,2362.01,2024-11-26,2024-11-26,Pago
26035,26935,Boleto 14 dias,1,1949.27,0.00,1949.27,2025-03-14,2025-03-29,Pago
26036,26936,Dinheiro,1,3513.14,0.00,3513.14,2025-04-11,2025-04-12,Pago
26037,26937,Boleto 14 dias,1,1290.56,0.00,1290.56,2025-06-19,2025-06-19,Pago
26038,26938,Boleto 28 dias,1,1147.98,0.00,1147.98,2025-08-18,2025-08-19,Pago
26039,26939,PIX,1,1204.74,0.00,1204.74,2025-09-08,2025-09-11,Pago
26040,26940,Cartão de crédito,1,1686.25,3.20,1632.29,2025-10-30,2025-10-31,Pago
26041,26941,Cartão de débito,1,5101.19,1.80,5009.37,2026-01-02,2026-01-02,Pago
26042,26942,Boleto 28 dias,1,1665.96,0.00,1665.96,2026-03-19,2026-03-22,Pago
26043,26943,Boleto 28 dias,1,7203.53,0.00,7203.53,2026-04-29,2026-05-02,Pago
26044,26944,Dinheiro,1,1658.48,0.00,1658.48,2026-05-11,2026-05-11,Pago
26045,26945,Cheque a prazo,1,2741.91,0.00,2741.91,2026-08-18,2026-08-18,Pago
26046,26946,PIX,1,4909.69,0.00,4909.69,2024-09-19,2024-09-19,Pago
26047,26947,Dinheiro,1,2993.93,0.00,2993.93,2024-10-30,2024-10-30,Pago
26048,26948,Cartão de crédito,2,1641.98,3.20,1589.44,2024-12-03,2024-12-03,Pago
26049,26949,Boleto 28 dias,1,661.11,0.00,661.11,2025-02-12,2025-02-15,Pago
26050,26950,Boleto 28 dias,1,3746.53,0.00,3746.53,2025-04-23,2025-04-23,Pago
26051,26951,Boleto 28 dias,1,7517.97,0.00,7517.97,2025-05-28,2025-05-28,Pago
26052,26952,Boleto 14 dias,1,3705.79,0.00,3705.79,2025-06-19,2025-06-19,Pago
26053,26953,Boleto 28 dias,1,2829.29,0.00,2829.29,2025-09-04,2025-09-04,Pago
26054,26954,PIX,1,5486.75,0.00,5486.75,2025-10-15,2025-10-22,Pago
26055,26955,PIX,1,621.73,0.00,621.73,2025-12-24,2025-12-25,Pago
26056,26956,PIX,1,1809.48,0.00,1809.48,2026-02-11,2026-02-12,Pago
26057,26957,Cartão de crédito,3,6947.83,3.20,6725.50,2026-04-25,2026-06-17,Pago com atraso
26058,26958,Dinheiro,1,3068.32,0.00,3068.32,2026-05-29,2026-05-29,Pago
26059,26959,Boleto 14 dias,1,1790.07,0.00,1790.07,2026-07-24,,Inadimplente
26060,26960,Boleto 28 dias,1,2605.05,0.00,2605.05,2026-09-09,,Em aberto
26061,26961,PIX,1,9755.80,0.00,9755.80,2026-03-26,2026-03-26,Pago
26062,26962,Boleto 28 dias,1,19164.29,0.00,19164.29,2026-05-21,2026-06-21,Pago com atraso
26063,26963,Dinheiro,1,10383.84,0.00,10383.84,2026-06-05,2026-06-05,Pago
26064,26964,Boleto 28 dias,1,10964.50,0.00,10964.50,2026-07-28,2026-07-31,Pago
26065,26965,Cartão de crédito,2,7693.43,3.20,7447.24,2026-08-06,2026-08-06,Pago
26066,26966,Boleto 28 dias,1,5948.61,0.00,5948.61,2024-10-03,,Inadimplente
26067,26967,Boleto 28 dias,1,12005.45,0.00,12005.45,2024-11-05,2024-11-05,Pago
26068,26968,PIX,1,8560.81,0.00,8560.81,2024-10-24,2024-10-24,Pago
26069,26969,Boleto 14 dias,1,11474.30,0.00,11474.30,2024-12-05,2024-12-05,Pago
26070,26970,Boleto 28 dias,1,7042.78,0.00,7042.78,2025-01-13,2025-01-13,Pago
26071,26971,PIX,1,4343.72,0.00,4343.72,2025-02-05,2025-03-14,Pago com atraso
26072,26972,Boleto 28 dias,1,5435.06,0.00,5435.06,2025-03-28,2025-03-28,Pago
26073,26973,Boleto 28 dias,1,7349.13,0.00,7349.13,2025-05-09,2025-05-10,Pago
26074,26974,Cartão de crédito,1,11259.43,3.20,10899.13,2025-05-03,2025-07-01,Pago com atraso
26075,26975,Dinheiro,1,4725.81,0.00,4725.81,2025-05-22,2025-05-29,Pago
26076,26976,PIX,1,3329.89,0.00,3329.89,2025-06-24,2025-07-01,Pago
26077,26977,Boleto 28 dias,1,2701.05,0.00,2701.05,2025-08-25,2025-08-26,Pago
26078,26978,Cartão de débito,1,4705.55,1.80,4620.85,2025-09-03,2025-09-03,Pago
26079,26979,Boleto 28 dias,1,1911.32,0.00,1911.32,2025-10-21,2025-10-28,Pago
26080,26980,Boleto 28 dias,1,22785.27,0.00,22785.27,2025-11-18,2025-11-18,Pago
26081,26981,PIX,1,3142.19,0.00,3142.19,2025-11-18,2025-11-21,Pago
26082,26982,PIX,1,6851.40,0.00,6851.40,2025-12-04,2025-12-04,Pago
26083,26983,Cartão de crédito,2,1966.32,3.20,1903.40,2026-01-02,2026-03-02,Pago com atraso
26084,26984,Boleto 14 dias,1,4622.75,0.00,4622.75,2026-02-02,2026-02-02,Pago
26085,26985,PIX,1,2631.64,0.00,2631.64,2026-02-10,2026-02-10,Pago
26086,26986,Cartão de débito,1,5464.92,1.80,5366.55,2026-03-03,2026-03-03,Pago
26087,26987,PIX,1,5276.14,0.00,5276.14,2026-04-03,2026-04-04,Pago
26088,26988,PIX,1,3620.35,0.00,3620.35,2026-04-30,2026-04-30,Pago
26089,26989,PIX,1,15298.26,0.00,15298.26,2026-06-04,2026-07-20,Pago com atraso
26090,26990,Boleto 28 dias,1,5709.97,0.00,5709.97,2026-07-23,2026-08-13,Pago com atraso
26091,26991,Boleto 14 dias,1,3248.14,0.00,3248.14,2026-08-11,2026-10-09,Pago com atraso
26092,26992,PIX,1,4822.33,0.00,4822.33,2026-08-19,2026-08-20,Pago
26093,26993,Dinheiro,1,549.39,0.00,549.39,2024-09-19,2024-09-19,Pago
26094,26994,Boleto 14 dias,1,524.42,0.00,524.42,2025-01-15,2025-01-15,Pago
26095,26995,PIX,1,2019.63,0.00,2019.63,2025-03-31,2025-03-31,Pago
26096,26996,Cartão de crédito,1,1382.56,3.20,1338.32,2025-05-27,2025-05-27,Pago
26097,26997,PIX,1,309.07,0.00,309.07,2025-09-03,2025-09-04,Pago
26098,26999,Cartão de crédito,1,917.28,3.20,887.93,2026-04-20,2026-04-20,Pago
26099,27000,Boleto 28 dias,1,1156.44,0.00,1156.44,2026-09-17,,Em aberto
26100,27001,Cheque a prazo,1,6949.64,0.00,6949.64,2024-10-22,2024-10-22,Pago
26101,27002,Boleto 28 dias,1,11783.12,0.00,11783.12,2024-11-20,2024-11-20,Pago
26102,27003,Boleto 14 dias,1,5479.58,0.00,5479.58,2024-12-05,2025-01-27,Pago com atraso
26103,27004,Cartão de crédito,4,5562.74,3.20,5384.73,2024-12-17,2024-12-17,Pago
26104,27005,Boleto 28 dias,1,3480.62,0.00,3480.62,2025-02-14,2025-02-15,Pago
26105,27006,Boleto 28 dias,1,9107.83,0.00,9107.83,2025-03-04,2025-03-04,Pago
26106,27007,Boleto 28 dias,1,8906.08,0.00,8906.08,2025-04-09,2025-04-09,Pago
26107,27008,Boleto 28 dias,1,5749.74,0.00,5749.74,2025-04-25,2025-04-25,Pago
26108,27009,Dinheiro,1,9512.53,0.00,9512.53,2025-04-18,2025-04-18,Pago
26109,27010,Boleto 28 dias,1,6893.24,0.00,6893.24,2025-06-13,2025-06-13,Pago
26110,27011,Boleto 14 dias,1,3859.63,0.00,3859.63,2025-06-20,,Inadimplente
26111,27012,Boleto 28 dias,1,9430.80,0.00,9430.80,2025-07-21,2025-08-29,Pago com atraso
26112,27013,Boleto 28 dias,1,6418.76,0.00,6418.76,2025-08-13,2025-08-14,Pago
26113,27014,PIX,1,10410.67,0.00,10410.67,2025-08-26,2025-08-29,Pago
26114,27015,Boleto 28 dias,1,8720.39,0.00,8720.39,2025-10-30,2025-11-14,Pago
26115,27016,Boleto 28 dias,1,14284.76,0.00,14284.76,2025-12-11,2025-12-11,Pago
26116,27017,Dinheiro,1,1314.86,0.00,1314.86,2025-12-09,2025-12-09,Pago
26117,27018,Boleto 28 dias,1,3227.55,0.00,3227.55,2026-02-05,2026-02-05,Pago
26118,27019,Cheque a prazo,1,9629.94,0.00,9629.94,2026-03-19,2026-03-26,Pago
26119,27020,PIX,1,6662.12,0.00,6662.12,2026-03-03,2026-03-03,Pago
26120,27021,Cartão de crédito,1,2490.37,3.20,2410.68,2026-03-27,2026-05-08,Pago com atraso
26121,27022,Boleto 28 dias,1,11734.28,0.00,11734.28,2026-05-14,2026-05-14,Pago
26122,27023,PIX,1,9304.72,0.00,9304.72,2026-05-20,2026-05-21,Pago
26123,27024,Cartão de crédito,2,1208.11,3.20,1169.45,2026-06-24,2026-06-24,Pago
26124,27025,Boleto 28 dias,1,6171.68,0.00,6171.68,2026-08-12,2026-08-13,Pago
26125,27026,Cartão de débito,1,6457.31,1.80,6341.08,2026-08-15,2026-08-15,Pago
26126,27027,Boleto 14 dias,1,4006.53,0.00,4006.53,2024-09-25,2024-10-10,Pago
26127,27028,PIX,1,598.51,0.00,598.51,2024-11-15,2024-11-16,Pago
26128,27029,Boleto 28 dias,1,1072.37,0.00,1072.37,2025-01-15,2025-02-10,Pago com atraso
26129,27030,Cartão de crédito,1,3380.59,3.20,3272.41,2025-02-13,2025-04-10,Pago com atraso
26130,27031,Boleto 28 dias,1,2450.44,0.00,2450.44,2025-04-21,2025-04-21,Pago
26131,27032,Cartão de crédito,2,2806.66,3.20,2716.85,2025-06-03,2025-06-06,Pago
26132,27033,Boleto 14 dias,1,2625.12,0.00,2625.12,2025-08-01,2025-08-01,Pago
26133,27034,PIX,1,934.34,0.00,934.34,2024-09-25,2024-10-29,Pago com atraso
26134,27035,PIX,1,2187.98,0.00,2187.98,2025-01-21,2025-01-21,Pago
26135,27036,Boleto 28 dias,1,3227.41,0.00,3227.41,2025-04-25,2025-04-26,Pago
26136,27037,Dinheiro,1,2674.45,0.00,2674.45,2025-08-04,2025-08-04,Pago
26137,27038,Cartão de crédito,4,5622.17,3.20,5442.26,2025-10-30,2025-10-30,Pago
26138,27039,PIX,1,3013.52,0.00,3013.52,2026-02-02,2026-02-09,Pago
26139,27040,Boleto 28 dias,1,3028.34,0.00,3028.34,2026-05-28,2026-05-28,Pago
26140,27041,Cartão de débito,1,1171.84,1.80,1150.75,2026-06-26,2026-06-26,Pago
26141,27042,PIX,1,3733.60,0.00,3733.60,2024-09-12,2024-09-12,Pago
26142,27043,Cartão de crédito,1,7410.43,3.20,7173.30,2024-11-06,2024-11-06,Pago
26143,27044,Cartão de débito,1,1584.23,1.80,1555.71,2025-01-14,,Inadimplente
26144,27045,Boleto 28 dias,1,1298.20,0.00,1298.20,2025-04-29,2025-05-02,Pago
26145,27046,PIX,1,1667.46,0.00,1667.46,2025-06-10,2025-06-11,Pago
26146,27047,PIX,1,2646.67,0.00,2646.67,2025-08-15,2025-08-22,Pago
26147,27048,Boleto 28 dias,1,7067.77,0.00,7067.77,2025-10-30,2025-10-31,Pago
26148,27049,Boleto 28 dias,1,1625.26,0.00,1625.26,2025-12-17,2025-12-24,Pago
26149,27050,PIX,1,5639.60,0.00,5639.60,2025-12-31,2026-01-26,Pago com atraso
26150,27051,Boleto 28 dias,1,1875.03,0.00,1875.03,2026-03-26,,Inadimplente
26151,27052,Boleto 28 dias,1,2705.95,0.00,2705.95,2026-05-18,2026-05-18,Pago
26152,27053,Boleto 28 dias,1,2818.12,0.00,2818.12,2026-07-03,2026-07-03,Pago
26153,27054,PIX,1,857.09,0.00,857.09,2026-08-07,2026-08-08,Pago
26154,27055,Boleto 14 dias,1,513.83,0.00,513.83,2024-09-30,2024-11-28,Pago com atraso
26155,27056,Boleto 28 dias,1,1490.11,0.00,1490.11,2024-12-20,2024-12-20,Pago
26156,27057,Cartão de crédito,2,159.53,3.20,154.43,2025-01-30,2025-01-31,Pago
26157,27058,Boleto 28 dias,1,4015.46,0.00,4015.46,2025-07-08,2025-07-08,Pago
26158,27059,Boleto 28 dias,1,2762.36,0.00,2762.36,2025-10-09,2025-10-09,Pago
26159,27060,PIX,1,2374.84,0.00,2374.84,2026-01-06,2026-01-09,Pago
26160,27061,Boleto 14 dias,1,2546.78,0.00,2546.78,2026-04-03,2026-04-18,Pago
26161,27062,Cartão de crédito,4,2188.06,3.20,2118.04,2026-07-16,2026-07-16,Pago
26162,27063,Boleto 14 dias,1,2249.00,0.00,2249.00,2024-10-03,2024-10-03,Pago
26163,27064,Dinheiro,1,4846.76,0.00,4846.76,2024-11-30,2024-11-30,Pago
26164,27065,Dinheiro,1,1962.07,0.00,1962.07,2025-03-10,2025-03-10,Pago
26165,27066,Boleto 28 dias,1,1901.52,0.00,1901.52,2025-06-20,2025-06-21,Pago
26166,27067,Boleto 28 dias,1,2789.46,0.00,2789.46,2025-09-12,2025-09-15,Pago
26167,27068,Boleto 28 dias,1,3422.02,0.00,3422.02,2025-11-20,2025-12-16,Pago com atraso
26168,27069,Boleto 28 dias,1,1938.48,0.00,1938.48,2026-03-19,2026-03-19,Pago
26169,27071,Boleto 14 dias,1,646.81,0.00,646.81,2026-09-07,,Em aberto
26170,27072,Cartão de crédito,3,4379.09,3.20,4238.96,2024-09-16,2024-09-16,Pago
26171,27073,Dinheiro,1,1066.66,0.00,1066.66,2024-11-16,2024-11-23,Pago
26172,27074,Boleto 14 dias,1,1563.96,0.00,1563.96,2025-02-03,2025-02-04,Pago
26173,27075,PIX,1,2601.18,0.00,2601.18,2025-03-20,2025-03-20,Pago
26174,27076,Boleto 28 dias,1,5217.81,0.00,5217.81,2025-06-09,2025-06-09,Pago
26175,27077,Boleto 28 dias,1,1334.00,0.00,1334.00,2025-07-25,2025-07-25,Pago
26176,27078,Cheque a prazo,1,2234.73,0.00,2234.73,2025-10-04,2025-10-05,Pago
26177,27079,Boleto 28 dias,1,9497.24,0.00,9497.24,2025-11-26,2025-11-27,Pago
26178,27080,Cartão de débito,1,1403.04,1.80,1377.79,2025-12-30,2025-12-30,Pago
26179,27081,PIX,1,1270.24,0.00,1270.24,2026-02-25,2026-02-26,Pago
26180,27082,Boleto 28 dias,1,1612.93,0.00,1612.93,2026-05-13,2026-05-13,Pago
26181,27083,Cartão de crédito,1,4459.35,3.20,4316.65,2026-06-06,2026-07-18,Pago com atraso
26182,27084,Cartão de crédito,1,830.93,3.20,804.34,2026-07-24,2026-07-24,Pago
26183,27086,PIX,1,4064.82,0.00,4064.82,2025-06-18,2025-06-18,Pago
26184,27087,Cartão de débito,1,1228.45,1.80,1206.34,2025-08-27,2025-08-27,Pago
26185,27088,Cartão de crédito,1,3462.56,3.20,3351.76,2025-09-30,2025-09-30,Pago
26186,27089,Boleto 14 dias,1,864.09,0.00,864.09,2025-12-02,2025-12-03,Pago
26187,27090,Dinheiro,1,2056.97,0.00,2056.97,2026-01-13,2026-01-20,Pago
26188,27091,Boleto 14 dias,1,1330.98,0.00,1330.98,2026-03-13,2026-03-14,Pago
26189,27092,Boleto 28 dias,1,2571.26,0.00,2571.26,2026-04-28,2026-04-28,Pago
26190,27093,Boleto 28 dias,1,4915.25,0.00,4915.25,2026-07-07,2026-07-10,Pago
26191,27094,Boleto 14 dias,1,1986.25,0.00,1986.25,2026-09-04,,Em aberto
26192,27095,Dinheiro,1,3095.56,0.00,3095.56,2024-09-04,2024-10-22,Pago com atraso
26193,27096,Boleto 28 dias,1,712.78,0.00,712.78,2024-12-24,2024-12-24,Pago
26194,27097,Cartão de crédito,1,687.32,3.20,665.33,2025-02-19,2025-02-19,Pago
26195,27098,Boleto 14 dias,1,1850.38,0.00,1850.38,2025-07-10,2025-07-13,Pago
26196,27099,Boleto 28 dias,1,3944.67,0.00,3944.67,2025-11-15,2025-11-15,Pago
26197,27100,PIX,1,855.92,0.00,855.92,2026-01-06,2026-03-02,Pago com atraso
26198,27101,Boleto 28 dias,1,1877.14,0.00,1877.14,2026-04-22,2026-04-22,Pago
26199,27102,Boleto 28 dias,1,656.41,0.00,656.41,2026-07-28,2026-07-29,Pago
26200,27103,Boleto 14 dias,1,4585.53,0.00,4585.53,2026-09-07,,Em aberto
26201,27104,Boleto 28 dias,1,4100.26,0.00,4100.26,2024-10-22,2024-10-22,Pago
26202,27105,Cartão de crédito,3,2278.49,3.20,2205.58,2024-10-30,2024-10-30,Pago
26203,27106,Cartão de crédito,1,717.21,3.20,694.26,2024-12-04,2024-12-04,Pago
26204,27107,Boleto 28 dias,1,1694.59,0.00,1694.59,2025-03-06,2025-04-19,Pago com atraso
26205,27108,Boleto 28 dias,1,8072.09,0.00,8072.09,2025-04-15,2025-04-15,Pago
26206,27109,Boleto 28 dias,1,3986.22,0.00,3986.22,2025-05-21,2025-05-21,Pago
26207,27110,Cartão de crédito,1,1579.91,3.20,1529.35,2025-07-11,2025-07-11,Pago
26208,27111,PIX,1,3202.60,0.00,3202.60,2025-09-09,2025-10-23,Pago com atraso
26209,27112,Dinheiro,1,3156.34,0.00,3156.34,2025-11-11,2025-11-11,Pago
26210,27113,Cartão de crédito,2,1523.18,3.20,1474.44,2026-01-07,2026-01-07,Pago
26211,27114,Dinheiro,1,1329.29,0.00,1329.29,2026-02-28,2026-03-03,Pago
26212,27115,Boleto 14 dias,1,5198.73,0.00,5198.73,2026-04-24,2026-05-28,Pago com atraso
26213,27116,PIX,1,1972.38,0.00,1972.38,2026-05-14,2026-05-14,Pago
26214,27117,Boleto 28 dias,1,3252.52,0.00,3252.52,2026-08-04,2026-09-25,Pago com atraso
26215,27118,Boleto 14 dias,1,2712.88,0.00,2712.88,2026-03-20,2026-03-20,Pago
26216,27119,Boleto 28 dias,1,5248.88,0.00,5248.88,2026-05-22,2026-05-23,Pago
26217,27120,Boleto 14 dias,1,6019.69,0.00,6019.69,2026-06-29,2026-06-29,Pago
26218,27121,PIX,1,3492.10,0.00,3492.10,2026-08-03,2026-08-03,Pago
26219,27122,Dinheiro,1,2969.11,0.00,2969.11,2024-10-02,2024-10-02,Pago
26220,27123,Boleto 14 dias,1,-336.47,0.00,-336.47,2025-02-19,2025-02-19,Pago
26221,27124,Cheque a prazo,1,2479.70,0.00,2479.70,2025-07-16,2025-08-12,Pago com atraso
26222,27125,Dinheiro,1,2025.05,0.00,2025.05,2025-09-22,2025-09-22,Pago
26223,27126,PIX,1,1273.55,0.00,1273.55,2026-01-29,,Inadimplente
26224,27127,Boleto 28 dias,1,5335.83,0.00,5335.83,2026-04-30,2026-04-30,Pago
26225,27128,Boleto 14 dias,1,1359.22,0.00,1359.22,2026-08-20,2026-09-04,Pago
26226,27129,Dinheiro,1,2735.32,0.00,2735.32,2024-09-12,2024-09-12,Pago
26227,27130,Boleto 14 dias,1,674.15,0.00,674.15,2025-01-15,,Inadimplente
26228,27131,PIX,1,3861.89,0.00,3861.89,2025-04-22,2025-04-22,Pago
26229,27132,Cartão de crédito,2,1009.92,3.20,977.60,2025-07-31,2025-08-07,Pago
26230,27133,Boleto 28 dias,1,5193.16,0.00,5193.16,2025-12-16,2025-12-16,Pago
26231,27134,PIX,1,718.26,0.00,718.26,2026-02-04,2026-02-07,Pago
26232,27136,PIX,1,2117.48,0.00,2117.48,2026-07-21,2026-07-21,Pago
26233,27138,PIX,1,6113.21,0.00,6113.21,2024-11-13,2024-11-14,Pago
26234,27139,Boleto 28 dias,1,5901.19,0.00,5901.19,2025-02-24,2025-02-24,Pago
26235,27140,Boleto 28 dias,1,4512.63,0.00,4512.63,2025-05-01,2025-05-01,Pago
26236,27141,Boleto 28 dias,1,5344.21,0.00,5344.21,2025-06-06,,Inadimplente
26237,27142,Boleto 28 dias,1,1697.43,0.00,1697.43,2025-07-30,2025-07-30,Pago
26238,27143,PIX,1,5033.43,0.00,5033.43,2025-08-08,2025-08-11,Pago
26239,27144,Boleto 14 dias,1,5829.69,0.00,5829.69,2025-10-17,2025-10-17,Pago
26240,27145,Cartão de débito,1,7877.12,1.80,7735.33,2025-11-24,2025-12-01,Pago
26241,27146,PIX,1,2067.25,0.00,2067.25,2026-01-21,2026-01-21,Pago
26242,27147,Boleto 28 dias,1,3325.27,0.00,3325.27,2026-04-23,2026-04-24,Pago
26243,27148,Boleto 14 dias,1,4785.91,0.00,4785.91,2026-05-20,2026-05-21,Pago
26244,27149,Cartão de débito,1,2170.36,1.80,2131.29,2026-06-12,2026-06-13,Pago
26245,27150,Boleto 28 dias,1,1524.88,0.00,1524.88,2026-08-17,2026-08-17,Pago
26246,27151,PIX,1,914.53,0.00,914.53,2024-09-13,2024-09-13,Pago
26247,27152,PIX,1,112.38,0.00,112.38,2024-11-30,2024-11-30,Pago
26248,27153,PIX,1,1511.64,0.00,1511.64,2025-04-01,2025-04-08,Pago
26249,27154,Boleto 28 dias,1,2388.75,0.00,2388.75,2025-09-09,2025-09-09,Pago
26250,27155,Boleto 28 dias,1,3460.61,0.00,3460.61,2025-11-05,2025-11-06,Pago
26251,27156,PIX,1,665.88,0.00,665.88,2026-01-21,,Inadimplente
26252,27157,Dinheiro,1,4840.32,0.00,4840.32,2026-04-03,,Inadimplente
26253,27158,Boleto 14 dias,1,3349.82,0.00,3349.82,2026-06-26,2026-06-27,Pago
26254,27160,Boleto 28 dias,1,599.55,0.00,599.55,2025-01-01,2025-01-01,Pago
26255,27161,Boleto 28 dias,1,1755.99,0.00,1755.99,2025-05-09,2025-05-09,Pago
26256,27162,Boleto 28 dias,1,487.89,0.00,487.89,2025-08-07,2025-08-07,Pago
26257,27163,Boleto 14 dias,1,2113.07,0.00,2113.07,2025-09-18,,Inadimplente
26258,27164,Dinheiro,1,562.12,0.00,562.12,2025-12-11,2025-12-11,Pago
26259,27165,Boleto 28 dias,1,5000.47,0.00,5000.47,2026-04-09,2026-04-09,Pago
26260,27166,PIX,1,1770.55,0.00,1770.55,2026-06-26,2026-06-29,Pago
26261,27167,PIX,1,1167.01,0.00,1167.01,2024-09-09,2024-09-09,Pago
26262,27168,Boleto 28 dias,1,6141.29,0.00,6141.29,2024-12-18,2025-02-11,Pago com atraso
26263,27169,Boleto 14 dias,1,2263.01,0.00,2263.01,2025-03-20,2025-03-20,Pago
26264,27170,PIX,1,2407.08,0.00,2407.08,2025-07-02,2025-07-03,Pago
26265,27171,Boleto 28 dias,1,3481.20,0.00,3481.20,2025-10-03,2025-10-03,Pago
26266,27172,PIX,1,2181.80,0.00,2181.80,2026-01-08,2026-01-15,Pago
26267,27173,Boleto 28 dias,1,1196.16,0.00,1196.16,2026-04-06,,Inadimplente
26268,27174,Cartão de crédito,2,2560.07,3.20,2478.15,2026-05-13,2026-05-13,Pago
26269,27175,Boleto 28 dias,1,400.87,0.00,400.87,2024-10-02,2024-10-02,Pago
26270,27176,Cartão de crédito,2,2435.48,3.20,2357.54,2024-11-14,2024-11-15,Pago
26271,27178,PIX,1,2803.90,0.00,2803.90,2025-06-12,2025-06-12,Pago
26272,27179,PIX,1,2584.27,0.00,2584.27,2025-08-09,2025-08-09,Pago
26273,27180,Boleto 28 dias,1,587.65,0.00,587.65,2025-12-22,2025-12-22,Pago
26274,27181,Boleto 14 dias,1,1054.62,0.00,1054.62,2026-03-02,2026-03-02,Pago
26275,27182,Cartão de débito,1,1096.20,1.80,1076.47,2026-04-29,2026-05-02,Pago
26276,27183,PIX,1,1133.09,0.00,1133.09,2026-08-25,2026-08-26,Pago
26277,27184,PIX,1,426.21,0.00,426.21,2026-06-01,2026-06-01,Pago
26278,27185,Dinheiro,1,2979.64,0.00,2979.64,2026-03-04,2026-03-04,Pago
26279,27186,Boleto 28 dias,1,1508.67,0.00,1508.67,2026-07-21,2026-09-16,Pago com atraso
