cliente_id,cnpj,razao_social,segmento,cidade,uf,bairro,data_cadastro,ativo
2468,09.872.848/1818-69,Essência Dourada EIRELI,Revendedora autônoma,Belo Horizonte,MG,Ipanema,2022-06-19,S
2469,77.213.963/6209-16,Studio Encanto LTDA,E-commerce,Porto Alegre,RS,Boa Viagem,2024-08-17,S
2470,90170668637218,Casa de Fragrâncias Sublime EIRELI,Revendedora autônoma,Rio de Janeiro,RJ,Jardins,2022-08-20,S
2471, 70571265656416 ,Loja Flor de Liz EIRELI,Loja de departamento,Porto Alegre,RS,Savassi,25/11/2022,S
2472,20.701.805/8935-96,Comercial Prime EIRELI,Loja de shopping,Rio de Janeiro,RJ,Cambuí,2021-12-02,S
2473,61.503.359/8480-86,Perfumaria Dourada ME,Revendedora autônoma,Fortaleza,CE,Batel,2024-04-20,S
2474,78.532.101/3398-93,Perfumaria Bella Vita ME,E-commerce,Goiânia,GO,Vila Madalena,2024-08-13,S
2475,90140565025787,Studio Nobre S/A,Perfumaria,Porto Alegre,RS,Aldeota,2024-06-17,S
2476,04.636.919/9183-86,Comercial Charme LTDA ME,Revendedora autônoma,Goiânia,GO,Vila Madalena,2023-03-05,N
2477, 36771775296942 ,Essência Aromas do Sul S/A,Salão de beleza,Manaus,AM,Higienópolis,2022-07-07,S
2478,41.245.277/0508-75,Essência Encanto S/A,Loja de shopping,Rio de Janeiro,RJ,Higienópolis,2025-11-15,S
2479,78.950.139/1938-70,Essência Prime LTDA,Farmácia,Recife,PE,Asa Sul,2022-03-19,S
2480, 84382814046247 ,Casa de Fragrâncias Lumiar ME,Revendedora autônoma,Campinas,SP,Boa Viagem,2021-09-06,S
2481,30890345446843,STUDIO NOBRE EIRELI,Perfumaria,Curitiba,PR,Pinheiros,2023-09-02,S
2482,77307909919984,Loja Aurora S/A,Farmácia,Rio de Janeiro,RJ,Savassi,2022-06-12,S
2483,35.625.762/1090-28,Casa de Fragrâncias Aurora LTDA,Salão de beleza,São Paulo,SP,Asa Sul,2024-07-11,S
2484,56630572756220,Espaço Beleza Elegance S/A,Loja de shopping,Rio de Janeiro,RJ,Cambuí,2025-07-24,S
2485,13.760.720/3248-93,Casa de Fragrâncias Íris LTDA ME,Quiosque,São Paulo,SP,Asa Sul,2025-12-21,S
2486,85.324.148/4268-98,LOJA CLASS LTDA ME,Quiosque,Recife,PE,Setor Bueno,2021-08-01,S
2487,85.785.645/1924-27,Aroma Requinte S/A,Loja de shopping,Salvador,BA,Moema,2025-10-01,S
2488,28735118778634,AROMA ROSA DOS VENTOS LTDA ME,Quiosque,Belo Horizonte,MG,Vila Madalena,2024-04-15,S
2489,71.031.887/2779-60,Loja Encanto ME,Loja de departamento,Goiânia,GO,Cambuí,2022-05-16,S
2490,57846221634651,Farmácia Class ME,Salão de beleza,São Paulo,SP,Moema,2021-09-09,S
2491,38298790868651,Perfumaria Flor de Liz LTDA ME,Loja de departamento,Rio de Janeiro,RJ,Ipanema,01/04/2023,S
2492, 67015522641246 ,BELLA ROSA DOS VENTOS S/A,Salão de beleza,Goiânia,GO,Meireles,2022-07-28,S
2493,68.320.227/1131-80,Perfumaria Aromas do Sul EIRELI,Perfumaria,Rio de Janeiro,RJ,Cambuí,2025-06-12,S
2494,57734328239132,Comercial Diva S/A,Revendedora autônoma,Salvador,BA,Asa Sul,2024-04-19,S
2495,59.808.469/8732-97,Comercial Charme LTDA ME,Salão de beleza,Curitiba,PR,Meireles,2022-11-25,S
2496,24469845989090,Studio Encanto LTDA ME,Perfumaria,Campinas,SP,Jardins,2022-07-17,S
2497,64658899872444,Farmácia Charme S/A,Revendedora autônoma,Belo Horizonte,MG,Batel,2022-06-28,S
2498,92749390981122,Aroma Flor de Liz ME,Salão de beleza,São Paulo,SP,Bela Vista,2024-11-15,S
2499,68405416523700,LOJA ROSA DOS VENTOS EIRELI,Quiosque,Curitiba,PR,Jardins,2021-08-28,S
2500,22.607.347/8432-67,Comercial Dourada ME,E-commerce,Curitiba,PR,Jardins,2023-03-26,S
2501,23385437673058,Studio Íris EIRELI,Farmácia,Curitiba,PR,Vila Madalena,2022-09-30,S
2502, 43121255889839 ,Loja Aromas do Sul LTDA,Perfumaria,Belo Horizonte,MG,Batel,2023-09-23,S
2503,70.670.779/2445-47,Farmácia Flor de Liz ME,Quiosque,Salvador,BA,Ipanema,2022-11-04,S
2504,68731024264596,Comercial Sublime EIRELI,E-commerce,Manaus,AM,Meireles,2023-05-18,S
2505,90.358.587/2632-75,Aroma Essenza S/A,Quiosque,São Paulo,SP,Setor Bueno,2024-06-23,S
2506,02387288073664,Comercial Serena S/A,Perfumaria,Manaus,AM,Centro,2021-06-24,S
2507,19.643.356/2395-02,Espaço Beleza Rosa dos Ventos LTDA,Farmácia,Campinas,SP,Centro,2024-04-05,N
2508,22.053.220/8939-56,Essência Íris LTDA ME,Perfumaria,Belo Horizonte,MG,Aldeota,24/05/2024,S
2509,14.782.475/9911-73,Casa de Fragrâncias Bella Vita LTDA ME,Loja de departamento,São Paulo,SP,Bela Vista,2025-10-07,S
2510,60273160350245,Drogaria Lumiar LTDA,Revendedora autônoma,Manaus,AM,Ipanema,2024-08-01,S
2511,16945646866764,Essência Prime S/A,Farmácia,Porto Alegre,RS,Centro,2022-05-12,N
2512,13743784710738,Casa de Fragrâncias Aromas do Sul ME,Loja de shopping,São Paulo,SP,Vila Madalena,2025-03-04,S
2513,23345015417765,Comercial Essenza LTDA,Loja de departamento,Belo Horizonte,MG,Jardins,2022-01-30,N
2514,91186247939334,Essência Bella Vita ME,Farmácia,Salvador,BA,Pinheiros,2021-10-27,S
2515,15558008757575,Farmácia Sublime ME,Revendedora autônoma,Curitiba,PR,Higienópolis,13/02/2024,S
2516, 70844468501381 ,Farmácia Aromas do Sul EIRELI,E-commerce,Curitiba,PR,Barra,2023-04-20,S
2517,45701773370106,Essência Nova Era LTDA ME,Salão de beleza,Recife,PE,Pituba,2024-10-16,S
2518,08.262.775/6999-06,Studio Diva LTDA,Loja de departamento,Rio de Janeiro,RJ,Ipanema,2024-07-18,S
2519,18289210758643,Perfumaria Nova Era LTDA ME,Revendedora autônoma,Rio de Janeiro,RJ,Meireles,24/08/2022,S
2520,14928969186175,Essência Nobre EIRELI,Revendedora autônoma,Curitiba,PR,Pinheiros,2022-06-16,S
2521,22069925583003,Casa de Fragrâncias Diva ME,Quiosque,Campinas,SP,Setor Bueno,16/09/2022,S
2522,08853488319272,Espaço Beleza Elegance EIRELI,Quiosque,Manaus,AM,Meireles,17/02/2022,S
2523,18167177110340,Comercial Essenza LTDA ME,Revendedora autônoma,Brasília,DF,Aldeota,2026-01-17,S
2524,17.918.480/0000-13,Bella Flor de Liz EIRELI,Loja de shopping,Porto Alegre,RS,Centro,2026-06-16,S
2525,11392158192772,Bella Íris EIRELI,Quiosque,São Paulo,SP,Moema,06/03/2023,S
2526,46891583365974,Essência Sublime LTDA ME,Farmácia,Manaus,AM,Savassi,2021-12-08,S
2527,90833826561978,Drogaria Diva LTDA ME,Farmácia,Manaus,AM,Savassi,2021-05-31,S
2528,92770866574865,Studio Lumiar LTDA ME,Salão de beleza,Goiânia,GO,Meireles,2022-02-23,S
2529,80075068233733,Bella Essenza ME,E-commerce,Campinas,SP,Higienópolis,2025-12-23,S
2530,70738546052173,Aroma Nobre S/A,Perfumaria,Salvador,BA,Higienópolis,2025-04-12,S
2531,88022955769308,Aroma Bella Vita LTDA ME,Quiosque,Campinas,SP,Moema,2021-09-27,S
2532,90623154344919,Perfumaria Serena S/A,Quiosque,Campinas,SP,Setor Bueno,29/11/2021,S
2533, 71172498596343 ,Studio Dourada LTDA,Perfumaria,Recife,PE,Batel,2022-04-20,S
2534,67240896287013,Comercial Íris LTDA ME,Salão de beleza,Manaus,AM,Moema,2023-11-14,S
2535,71045999207189,Drogaria Prime LTDA,Perfumaria,Rio de Janeiro,RJ,Higienópolis,2021-08-01,S
2536,05034611734174,Casa de Fragrâncias Encanto EIRELI,Salão de beleza,Recife,PE,Boa Viagem,2024-03-05,S
2537,55.916.491/5663-03,Bella Encanto S/A,Loja de departamento,Curitiba,PR,Centro,2026-02-07,N
2538,43525019165364,Studio Íris LTDA ME,Loja de departamento,Porto Alegre,RS,Savassi,2025-10-08,S
2539, 41452448649153 ,Aroma Dourada ME,Perfumaria,Curitiba,PR,Moema,2022-09-24,S
2540,06392946513271,Drogaria Íris EIRELI,Farmácia,Porto Alegre,RS,Barra,2026-05-27,S
2541,70.981.920/5091-63,Aroma Vitória LTDA ME,Loja de shopping,Porto Alegre,RS,Barra,2023-05-01,S
2542,65711924912830,Espaço Beleza Flor de Liz S/A,Revendedora autônoma,Brasília,DF,Boa Viagem,2024-07-09,S
2543,67917761960791,Boutique Vitória EIRELI,Loja de shopping,Rio de Janeiro,RJ,Barra,2024-02-20,S
2544,31535628724504,Essência Lumiar LTDA ME,Farmácia,Salvador,BA,Vila Madalena,2024-07-06,S
2545,98218244682163,Boutique Sublime LTDA ME,Perfumaria,Brasília,DF,Setor Bueno,2026-01-13,S
2546,73223224263783,Drogaria Nobre EIRELI,Farmácia,Manaus,AM,Cambuí,2022-06-20,S
2547,78475904474176,Perfumaria Class LTDA ME,Farmácia,Brasília,DF,Jardins,2025-06-03,S
2548,25.329.324/4483-45,Casa de Fragrâncias Aurora S/A,Salão de beleza,Salvador,BA,Aldeota,2024-01-02,S
2549,72815706625016,AROMA LUMIAR LTDA ME,Revendedora autônoma,Porto Alegre,RS,Asa Sul,2025-07-05,S
2550,87248492615283,Espaço Beleza Charme LTDA,Loja de departamento,Porto Alegre,RS,Higienópolis,2024-08-21,S
2551,20780988220925,Aroma Nova Era EIRELI,Perfumaria,Brasília,DF,Meireles,2023-09-05,S
2552,47913027929902,Drogaria Rosa dos Ventos S/A,Loja de shopping,Campinas,SP,Batel,2024-09-16,S
2553,99883594326032,Aroma Lumiar LTDA ME,Perfumaria,Fortaleza,CE,Centro,18/09/2023,S
2554,17150685246088,Studio Prime LTDA,Salão de beleza,Brasília,DF,Savassi,2021-07-08,S
2555,22.866.009/9974-94,Casa de Fragrâncias Nova Era LTDA,Farmácia,Rio de Janeiro,RJ,Setor Bueno,2025-11-27,S
2556,73725901259968,Essência Vitória ME,Revendedora autônoma,Brasília,DF,Aldeota,2023-02-08,S
2557,67154295995719,Perfumaria Bella Vita LTDA ME,Quiosque,Campinas,SP,Moema,2022-12-23,S
2558,03533635921723,Casa de Fragrâncias Nobre S/A,Farmácia,Manaus,AM,Higienópolis,2025-08-13,S
2559, 63143870611542 ,Studio Dourada S/A,Salão de beleza,Recife,PE,Savassi,2026-02-17,S
2560,65.951.733/6664-81,Essência Aurora LTDA,Quiosque,Manaus,AM,Higienópolis,2025-04-12,N
2561,10638224432654,Farmácia Sublime S/A,Salão de beleza,Rio de Janeiro,RJ,Bela Vista,2021-06-25,S
2562,78551791543698,Essência Class S/A,Revendedora autônoma,Goiânia,GO,Higienópolis,2024-06-10,S
2563,04940809100695,Studio Aromas do Sul ME,Farmácia,Curitiba,PR,Meireles,04/06/2022,S
2564,92.664.030/7505-99,Perfumaria Sublime LTDA,E-commerce,Fortaleza,CE,Aldeota,2025-11-15,S
2565,17965105920865,Studio Dourada EIRELI,E-commerce,Goiânia,GO,Higienópolis,2023-06-19,S
2566,18566549347812,Perfumaria Rosa dos Ventos S/A,Farmácia,Curitiba,PR,Barra,2022-05-15,S
2567,97.030.781/7623-25,Farmácia Serena S/A,Farmácia,Rio de Janeiro,RJ,Boa Viagem,2022-10-16,S
2568,61518078442467,Perfumaria Dourada ME,Perfumaria,Fortaleza,CE,Ipanema,2022-03-26,S
2569,57125445847951,Farmácia Dourada LTDA,Perfumaria,Recife,PE,Centro,2026-04-11,S
2570,44.962.521/6538-97,Loja Diva LTDA ME,Perfumaria,Campinas,SP,Pituba,15/06/2023,S
2571,44.203.157/9970-65,Casa de Fragrâncias Bella Vita LTDA ME,E-commerce,Belo Horizonte,MG,Barra,2025-01-13,S
2572,09680192271662,Casa de Fragrâncias Prime LTDA ME,Revendedora autônoma,Salvador,BA,Aldeota,2023-07-07,S
2573,26.558.132/6135-42,Farmácia Aromas do Sul ME,Perfumaria,Fortaleza,CE,Batel,2022-02-18,S
2574,02530467407185,Comercial Encanto S/A,Salão de beleza,São Paulo,SP,Vila Madalena,2024-11-19,S
2575,87531848336492,Essência Class S/A,Loja de departamento,Manaus,AM,Moema,2024-01-19,S
2576,93032216880701,Casa de Fragrâncias Rosa dos Ventos EIRELI,Salão de beleza,Curitiba,PR,Moema,2024-11-25,S
2577,12.188.334/0179-19,Aroma Class LTDA ME,Salão de beleza,Salvador,BA,Pinheiros,2022-12-19,S
2578,62536711712034,Bella Dourada LTDA,Quiosque,Manaus,AM,Aldeota,2022-08-12,S
2579,92.300.224/2237-16,Aroma Elegance EIRELI,Revendedora autônoma,Salvador,BA,Aldeota,2022-07-06,S
2580,11.152.927/0993-06,Drogaria Bella Vita LTDA,E-commerce,Belo Horizonte,MG,Moema,11/01/2022,S
2581,31010910460052,Comercial Íris S/A,Salão de beleza,Manaus,AM,Ipanema,29/05/2024,S
2582, 89537227839290 ,Drogaria Encanto EIRELI,Revendedora autônoma,Curitiba,PR,Higienópolis,26/09/2023,S
2583,76965776543959,Essência Íris ME,Farmácia,São Paulo,SP,Boa Viagem,2023-10-01,S
2584,53474911608478,Drogaria Elegance EIRELI,Loja de shopping,Porto Alegre,RS,Setor Bueno,2023-12-30,S
2585,48.485.694/4514-21,Essência Charme LTDA ME,Farmácia,Campinas,SP,Pituba,2022-08-10,N
2586,91.438.276/4612-39,Bella Serena ME,Salão de beleza,Curitiba,PR,Savassi,2022-09-12,S
2587,20677309780399,Drogaria Bella Vita LTDA ME,Loja de departamento,Fortaleza,CE,Meireles,2023-06-22,S
2588,19.382.891/8350-73,Casa de Fragrancias Aurora EIRELI,Salão de beleza,Goiânia,GO,Bela Vista,2021-11-12,S
2589,14627856621762,Essência Vitória S/A,Loja de shopping,Rio de Janeiro,RJ,Setor Bueno,2022-01-29,S
2590,65149975301446,Casa de Fragrâncias Encanto EIRELI,Salão de beleza,Salvador,BA,Moema,2025-05-26,S
2591,21988481312059,Perfumaria Nova Era ME,Revendedora autônoma,Belo Horizonte,MG,Boa Viagem,2026-04-11,S
2592,24176697068382,Essência Bella Vita LTDA,Quiosque,São Paulo,SP,Pituba,24/10/2025,S
2593,49625959012135,Farmácia Prime EIRELI,Perfumaria,Salvador,BA,Meireles,22/10/2022,S
2594,66937067564403,Drogaria Flor de Liz LTDA,Loja de shopping,Porto Alegre,RS,Asa Sul,2024-03-09,S
2595,72055532168555,Casa de Fragrancias Aurora EIRELI,E-commerce,Salvador,BA,Meireles,2026-05-04,S
2596,72.288.499/3928-86,Farmacia Aurora LTDA ME,Perfumaria,São Paulo,SP,Cambuí,2022-06-30,S
2597,28544305236141,Aroma Lumiar LTDA,Revendedora autônoma,Manaus,AM,Boa Viagem,2022-03-31,S
2598, 20050294079939 ,Perfumaria Dourada S/A,Farmácia,Porto Alegre,RS,Savassi,10/03/2022,S
2599,05.424.878/4041-47,Loja Nova Era EIRELI,Quiosque,Goiânia,GO,Moema,2024-02-01,S
2600,99229137901688,Bella Rosa dos Ventos LTDA ME,E-commerce,Recife,PE,Barra,2023-02-02,N
2601,94791415928427,Essencia Flor de Liz LTDA ME,Quiosque,Goiânia,GO,Aldeota,2022-07-16,S
2602,67856371643611,Studio Class ME,Salão de beleza,Recife,PE,Pituba,2024-02-21,S
2603,74.782.563/4325-10,Drogaria Aromas do Sul S/A,Perfumaria,Brasília,DF,Savassi,2023-12-25,S
2604,14101120174748,Studio Íris LTDA,Quiosque,Goiânia,GO,Asa Sul,2024-02-24,S
2605,80.212.458/2470-80,Espaço Beleza Serena EIRELI,Quiosque,Curitiba,PR,Meireles,2025-03-04,S
2606,25.424.702/6915-46,Perfumaria Rosa dos Ventos ME,Loja de shopping,Porto Alegre,RS,Batel,2022-05-25,S
2607, 18708633445397 ,Espaço Beleza Prime S/A,Perfumaria,Curitiba,PR,Centro,2022-08-26,S
2608,56.980.284/4027-83,Espaço Beleza Dourada S/A,Loja de departamento,Brasília,DF,Savassi,2022-04-26,S
2609,47904475153792,Comercial Aurora S/A,Perfumaria,Campinas,SP,Batel,2022-06-04,S
2610,20002978067824,Boutique Aurora S/A,Salão de beleza,Brasília,DF,Boa Viagem,2022-04-21,S
2611,28816903583223,Essência Dourada ME,Revendedora autônoma,Rio de Janeiro,RJ,Pinheiros,2023-09-27,S
2612,38.814.899/4822-33,Comercial Flor de Liz S/A,Loja de departamento,Brasília,DF,Aldeota,2025-07-06,S
2613,18632133752145,Loja Charme ME,E-commerce,Brasília,DF,Jardins,2022-09-01,S
2614,99744225973037,Aroma Bella Vita S/A,Salão de beleza,Brasília,DF,Aldeota,02/04/2023,S
2615,20060830773667,Studio Sublime LTDA ME,Salão de beleza,Curitiba,PR,Moema,2022-08-19,S
2616,57333538379023,Aroma Bella Vita EIRELI,E-commerce,Manaus,AM,Setor Bueno,2021-09-04,S
2617,61927812079624,Drogaria Prime EIRELI,Salão de beleza,Fortaleza,CE,Aldeota,2026-04-12,S
2618,73720170117555,Loja Vitória EIRELI,E-commerce,Rio de Janeiro,RJ,Vila Madalena,2022-06-23,S
2619,44.998.907/1677-88,Studio Charme ME,E-commerce,Porto Alegre,RS,Centro,2025-02-17,S
2620,83341871550393,Espaço Beleza Aurora ME,Revendedora autônoma,São Paulo,SP,Asa Sul,2024-05-12,S
2621,73.129.504/8881-98,Boutique Charme ME,Quiosque,Curitiba,PR,Batel,2021-11-15,S
2622,80992839863910,Loja Aromas do Sul LTDA ME,Loja de departamento,Fortaleza,CE,Jardins,2025-06-11,S
2623,16919486707698,Essência Dourada S/A,E-commerce,Brasília,DF,Higienópolis,2022-05-22,S
2624,15427255730180,Espaço Beleza Encanto ME,Salão de beleza,São Paulo,SP,Centro,2021-09-21,S
2625,72752152723114,Comercial Vitória S/A,Loja de departamento,Campinas,SP,Aldeota,06/06/2023,S
2626,97.277.719/8460-53,Aroma Lumiar EIRELI,Salão de beleza,Salvador,BA,Jardins,2022-12-25,S
2627,34.869.871/6462-92,Boutique Diva LTDA,Quiosque,Brasília,DF,Centro,2026-01-23,S
2628,11.000.778/3182-63,Studio Aromas do Sul LTDA ME,Farmácia,Brasília,DF,Jardins,2021-12-30,S
2629,25081933922744,Bella Encanto EIRELI,Salão de beleza,Belo Horizonte,MG,Boa Viagem,2022-08-07,S
2630,92447717406686,Drogaria Aurora LTDA ME,E-commerce,Fortaleza,CE,Pituba,2022-02-24,S
2631,23761825930878,Drogaria Sublime LTDA,Farmácia,Brasília,DF,Moema,2021-11-25,S
2632,35815671026225,CASA DE FRAGRÂNCIAS ÍRIS ME,Revendedora autônoma,Recife,PE,Bela Vista,2024-02-05,S
2633,37282840125200,Espaço Beleza Prime S/A,Farmácia,Porto Alegre,RS,Savassi,2024-10-18,S
2634,96.667.830/3172-94,Loja Class LTDA,Revendedora autônoma,Fortaleza,CE,Vila Madalena,2024-05-22,S
2635,84.814.196/7991-84,Espaço Beleza Dourada S/A,Perfumaria,Campinas,SP,Ipanema,05/02/2025,S
2636,51940568459340,Drogaria Aromas do Sul LTDA ME,Salão de beleza,Brasília,DF,Pituba,2025-12-17,S
2637,75.022.593/1227-25,Casa de Fragrâncias Serena LTDA,Salão de beleza,Salvador,BA,Centro,28/02/2023,S
2638,82546772396778,CASA DE FRAGRÂNCIAS ESSENZA LTDA ME,Quiosque,Salvador,BA,Centro,2023-08-07,S
2639,67.940.990/7372-29,Espaco Beleza Aurora ME,E-commerce,Belo Horizonte,MG,Setor Bueno,2024-01-17,S
2640,44.029.195/6505-84,Studio Prime ME,E-commerce,Salvador,BA,Cambuí,2021-07-12,S
2641,22935117486369,Casa de Fragrâncias Aromas do Sul EIRELI,Perfumaria,São Paulo,SP,Jardins,2023-04-24,S
2642,43517593172610,Casa de Fragrâncias Diva ME,E-commerce,Campinas,SP,Moema,2021-08-20,S
2643,79612650889975,Boutique Rosa dos Ventos S/A,Salão de beleza,Porto Alegre,RS,Pituba,2022-10-16,S
2644,16680965119888,Bella Rosa dos Ventos ME,E-commerce,Brasília,DF,Moema,2022-03-04,S
2645, 85457477060855 ,Essência Aromas do Sul EIRELI,Revendedora autônoma,Fortaleza,CE,Setor Bueno,2021-07-29,S
2646,32.754.115/6527-70,Comercial Prime LTDA ME,Salão de beleza,Manaus,AM,Higienópolis,2024-03-13,S
2647,52.792.008/5463-16,Perfumaria Diva LTDA ME,Loja de departamento,São Paulo,SP,Meireles,2023-02-11,S
2648,75.583.883/3314-93,Espaço Beleza Nobre S/A,E-commerce,Curitiba,PR,Bela Vista,2023-10-21,S
2649, 20666534797109 ,Perfumaria Bella Vita LTDA,Farmácia,Campinas,SP,Boa Viagem,04/03/2026,S
2650,61780886449916,Comercial Class LTDA,Quiosque,Recife,PE,Setor Bueno,2023-11-12,S
2651,50122915353759,Studio Lumiar LTDA ME,Farmácia,Belo Horizonte,MG,Savassi,2023-10-17,S
2652,29338010701774,ESSÊNCIA AROMAS DO SUL LTDA ME,Revendedora autônoma,Porto Alegre,RS,Savassi,2022-12-10,S
2653, 07831233153497 ,Farmácia Serena LTDA,E-commerce,Salvador,BA,Barra,2026-01-15,S
2654,41648668982397,LOJA SUBLIME LTDA ME,Loja de shopping,Rio de Janeiro,RJ,Bela Vista,2023-08-04,S
2655,63555012199149,Studio Class ME,Salão de beleza,Goiânia,GO,Moema,2025-03-15,S
2656,54.970.594/4599-14,Drogaria Bella Vita ME,Perfumaria,Recife,PE,Pituba,2024-11-12,N
2657,13.604.212/1004-68,DROGARIA ESSENZA LTDA,Salão de beleza,Fortaleza,CE,Bela Vista,2021-12-13,S
2658,54255686222905,Loja Essenza LTDA,Farmácia,Recife,PE,Pinheiros,2023-03-06,S
2659,29369070648723,Espaço Beleza Serena S/A,Revendedora autônoma,Goiânia,GO,Cambuí,18/10/2022,S
2660,20477004830762,Casa de Fragrâncias Nobre ME,Loja de shopping,Salvador,BA,Aldeota,2022-01-29,S
2661,38326225063483,Perfumaria Essenza EIRELI,Revendedora autônoma,Porto Alegre,RS,Vila Madalena,2025-01-19,S
2662,50380954185203,Farmácia Aurora EIRELI,Perfumaria,Fortaleza,CE,Meireles,2021-05-23,S
2663,09.809.934/0960-08,Espaço Beleza Encanto S/A,Loja de departamento,Salvador,BA,Cambuí,2021-12-22,S
2664,22527768575564,Loja Rosa dos Ventos EIRELI,Loja de shopping,Porto Alegre,RS,Meireles,2022-12-03,S
2665,26.749.422/2166-09,Essência Requinte S/A,Farmácia,Salvador,BA,Setor Bueno,2026-02-04,S
2666,35777931240493,Comercial Charme ME,Revendedora autônoma,São Paulo,SP,Pituba,08/10/2021,S
2667,33734776306585,Essencia Serena LTDA ME,Salão de beleza,Salvador,BA,Moema,2025-11-16,S
2668,89.730.378/5814-42,Comercial Aromas do Sul LTDA ME,Revendedora autônoma,Campinas,SP,Centro,2021-06-29,S
2669, 56115551074981 ,Farmácia Essenza EIRELI,Loja de departamento,São Paulo,SP,Centro,2021-07-08,N
2670,87297012683156,Drogaria Bella Vita LTDA ME,E-commerce,Rio de Janeiro,RJ,Moema,2023-09-22,S
2671,97690543526821,Studio Aurora ME,Farmácia,Recife,PE,Boa Viagem,2023-01-01,S
2672,07.325.759/2123-03,Casa de Fragrâncias Íris EIRELI,Perfumaria,Rio de Janeiro,RJ,Meireles,2022-12-29,S
2673,72104631186701,Casa de Fragrâncias Aurora EIRELI,Revendedora autônoma,Rio de Janeiro,RJ,Setor Bueno,2021-06-30,S
2674,18131254709973,Casa de Fragrâncias Serena LTDA,Revendedora autônoma,Curitiba,PR,Asa Sul,2023-03-27,S
2675,64718629436813,Boutique Requinte EIRELI,Salão de beleza,Fortaleza,CE,Centro,2024-03-05,S
2676,07845845840222,Aroma Aurora ME,Loja de departamento,Belo Horizonte,MG,Jardins,2022-03-08,S
2677,72527934445190,Aroma Charme LTDA,E-commerce,Recife,PE,Centro,2022-05-25,S
2678,30.634.437/1084-25,Essência Prime ME,Salão de beleza,Brasília,DF,Barra,2022-03-06,S
2679, 49724868983225 ,Drogaria Lumiar LTDA ME,Loja de shopping,Manaus,AM,Pinheiros,2023-06-07,S
2680,33.847.137/0587-75,Bella Bella Vita LTDA,Loja de shopping,São Paulo,SP,Centro,2024-11-24,S
2681,42033873845350,Boutique Aromas do Sul ME,Loja de departamento,Curitiba,PR,Vila Madalena,2025-07-19,S
2682,36.586.949/1997-85,ESSÊNCIA NOBRE EIRELI,E-commerce,Campinas,SP,Boa Viagem,2024-01-12,S
2683, 73759428318886 ,Comercial Vitória ME,Loja de departamento,Fortaleza,CE,Boa Viagem,2024-01-23,S
2684,91154168249770,Aroma Nova Era LTDA,E-commerce,São Paulo,SP,Asa Sul,2022-09-03,S
2685,54.765.126/7490-75,Espaço Beleza Vitória EIRELI,Revendedora autônoma,Recife,PE,Vila Madalena,2023-05-28,S
2686,33495651582230,Casa de Fragrâncias Nova Era LTDA ME,Perfumaria,Goiânia,GO,Ipanema,2022-12-28,S
2687,12498334414679,Espaço Beleza Nova Era ME,Revendedora autônoma,Recife,PE,Boa Viagem,2022-07-07,S
2688,49.373.529/0831-16,Essência Lumiar S/A,E-commerce,Rio de Janeiro,RJ,Bela Vista,2021-10-13,S
2689,20.718.116/9441-82,Aroma Essenza S/A,Quiosque,Curitiba,PR,Aldeota,2022-06-18,S
2690,15398740541919,Aroma Flor de Liz LTDA,Salão de beleza,Manaus,AM,Setor Bueno,2021-05-21,S
2691,42274045122858,Aroma Lumiar LTDA,Revendedora autônoma,Rio de Janeiro,RJ,Jardins,2021-07-01,S
