oportunidade_id,cliente_id,vendedor_id,origem,data_abertura,etapa,probabilidade_pct,valor_estimado,data_fechamento,ciclo_dias,motivo_perda
4835,2408,7,Prospecção ativa,2025-11-21,Proposta enviada,50,20008.65,,,
4836,2408,7,Indicação,2024-09-21,Proposta enviada,50,44307.29,,,
4837,2408,7,Feira de beleza,2024-10-18,Fechado perdido,0,88769.95,2024-12-16,59,Prazo de entrega
4838,2408,7,Reativação,2026-01-16,Fechado ganho,100,81562.91,2026-03-29,72,
4839,2408,7,Feira de beleza,2026-05-14,Fechado perdido,0,69875.39,2026-05-26,12,Sem contato
4840,2409,17,Instagram,2026-04-29,Proposta enviada,50,88132.22,,,
4841,2409,17,Reativação,2026-02-27,Proposta enviada,50,134919.98,,,
4842,2410,18,Inbound site,2026-06-15,Proposta enviada,50,5279.62,,,
4843,2412,38,WhatsApp,2025-06-19,Qualificação,25,78215.50,,,
4844,2412,38,Indicação,2026-02-09,Fechado ganho,100,10374.59,2026-02-17,8,
4845,2413,26,Feira de beleza,2025-04-09,Qualificação,25,35120.66,,,
4846,2413,26,Inbound site,2025-12-31,Fechado ganho,100,60878.29,2026-01-10,10,
4847,2413,26,Reativação,2026-08-03,Prospecção,10,56141.71,,,
4848,2415,22,WhatsApp,2026-03-19,Qualificação,25,13840.03,,,
4849,2415,22,Prospecção ativa,2026-03-09,Prospecção,10,90443.54,,,
4850,2416,32,Inbound site,2026-04-11,Negociação,75,59241.57,,,
4851,2416,32,Prospecção ativa,2025-08-15,Qualificação,25,67083.96,,,
4852,2416,32,WhatsApp,2025-11-19,Fechado perdido,0,67276.55,2026-01-18,60,Sem verba no momento
4853,2416,32,Feira de beleza,2025-10-20,Fechado ganho,100,58115.00,2025-12-23,64,
4854,2417,28,WhatsApp,2025-02-02,Fechado perdido,0,75083.17,2025-02-14,12,Pediu exclusividade de marca
4855,2417,28,Prospecção ativa,2026-04-13,Qualificação,25,31177.14,,,
4856,2417,28,Indicação,2024-09-06,Fechado ganho,100,50834.23,2024-11-07,62,
4857,2418,18,Prospecção ativa,2026-01-07,Fechado ganho,100,65665.40,2026-03-20,72,
4858,2419,21,Prospecção ativa,2026-02-17,Fechado ganho,100,72804.44,2026-03-21,32,
4859,2419,4,Reativação,2026-05-21,Prospecção,10,67805.92,,,
4860,2419,4,Feira de beleza,2026-07-08,Qualificação,25,78788.48,,,
4861,2420,38,Feira de beleza,2026-01-18,Qualificação,25,45362.02,,,
4862,2420,38,Reativação,2026-08-16,Qualificação,25,9713.48,,,
4863,2422,15,Inbound site,2025-11-24,Qualificação,25,83886.33,,,
4864,2422,15,Prospecção ativa,2025-02-01,Proposta enviada,50,63417.72,,,
4865,2423,34,Feira de beleza,2026-02-24,Fechado ganho,100,77992.01,2026-04-06,41,
4866,2423,34,WhatsApp,2025-01-13,Fechado perdido,0,58757.52,2025-03-16,62,Já compra de outro importador
4867,2424,31,Reativação,2026-03-24,Qualificação,25,55171.40,,,
4868,2426,20,Prospecção ativa,2025-05-03,Negociação,75,116302.89,,,
4869,2427,20,WhatsApp,2025-04-03,Proposta enviada,50,64516.74,,,
4870,2428,38,Prospecção ativa,2025-09-18,Qualificação,25,21135.09,,,
4871,2428,38,Indicação,2026-01-11,Proposta enviada,50,85721.07,,,
4872,2428,38,Indicação,2025-09-28,Fechado ganho,100,60478.57,2025-11-14,47,
4873,2428,38,WhatsApp,2026-08-10,Qualificação,25,83159.33,,,
4874,2429,15,Reativação,2026-07-10,Prospecção,10,47725.11,,,
4875,2429,15,Indicação,2026-07-01,Negociação,75,70962.79,,,
4876,2430,3,WhatsApp,2025-05-12,Fechado ganho,100,91236.29,2025-05-29,17,
4877,2430,3,Prospecção ativa,2026-06-28,Proposta enviada,50,87596.40,,,
4878,2431,23,Inbound site,2026-02-07,Qualificação,25,16976.16,,,
4879,2432,19,Reativação,2025-10-28,Negociação,75,60282.26,,,
4880,2432,19,WhatsApp,2025-03-07,Prospecção,10,25627.21,,,
4881,2432,19,Indicação,2025-03-21,Proposta enviada,50,8124.33,,,
4882,2433,20,Reativação,2026-08-08,Fechado ganho,100,29451.44,2026-08-31,23,
4883,2434,8,Instagram,2024-11-19,Fechado perdido,0,74229.18,2024-12-05,16,Prazo de entrega
4884,2434,8,Instagram,2025-04-14,Proposta enviada,50,81913.80,,,
4885,2434,8,Instagram,2026-05-11,Fechado ganho,100,24873.14,2026-07-18,68,
4886,2434,8,Instagram,2025-04-22,Proposta enviada,50,46888.20,,,
4887,2436,22,Inbound site,2025-08-30,Negociação,75,25700.93,,,
4888,2437,36,Inbound site,2024-10-17,Proposta enviada,50,40108.05,,,
4889,2437,36,WhatsApp,2025-03-03,Proposta enviada,50,13957.01,,,
4890,2437,36,WhatsApp,2026-03-25,Negociação,75,56166.05,,,
4891,2438,25,Feira de beleza,2025-05-17,Qualificação,25,67261.10,,,
4892,2438,25,Feira de beleza,2026-05-05,Proposta enviada,50,45101.63,,,
4893,2438,25,Prospecção ativa,2025-09-08,Negociação,75,3721.22,,,
4894,2439,5,Instagram,2025-11-13,Fechado ganho,100,31469.12,2025-12-22,39,
4895,2439,5,Reativação,2025-02-14,Proposta enviada,50,70193.07,,,
4896,2439,5,Instagram,2024-12-09,Fechado perdido,0,50344.99,2024-12-20,11,Preço acima do concorrente
4897,2439,5,Indicação,2025-06-16,Proposta enviada,50,25354.04,,,
4898,2440,21,Feira de beleza,2024-12-31,Prospecção,10,4665.81,,,
4899,2440,21,Prospecção ativa,2024-09-21,Qualificação,25,74041.58,,,
4900,2443,34,WhatsApp,2026-04-25,Negociação,75,11599.52,,,
4901,2443,34,WhatsApp,2024-10-25,Proposta enviada,50,92975.67,,,
4902,2443,34,Inbound site,2025-02-16,Proposta enviada,50,31743.88,,,
4903,2444,39,Prospecção ativa,2026-01-31,Proposta enviada,50,16669.53,,,
4904,2445,24,Inbound site,2026-05-28,Fechado perdido,0,3327.65,2026-07-31,64,Prazo de entrega
4905,2447,2,Instagram,2025-03-30,Qualificação,25,10244.17,,,
4906,2447,2,Inbound site,2024-10-21,Fechado perdido,0,31688.55,2024-11-30,40,Sem contato
4907,2449,25,Feira de beleza,2026-06-09,Prospecção,10,87065.81,,,
4908,2449,25,Feira de beleza,2025-01-08,Qualificação,25,62605.30,,,
4909,2449,25,Instagram,2025-10-25,Fechado ganho,100,20242.42,2025-11-04,10,
4910,2449,25,Feira de beleza,2025-10-07,Fechado ganho,100,35463.46,2025-10-13,6,
4911,2451,1,Reativação,2025-04-20,Proposta enviada,50,41184.66,,,
4912,2451,1,Feira de beleza,2025-06-06,Qualificação,25,48910.30,,,
4913,2452,39,Feira de beleza,2025-10-29,Fechado ganho,100,82595.69,2025-11-08,10,
4914,2453,16,Inbound site,2025-01-04,Prospecção,10,41487.25,,,
4915,2453,16,WhatsApp,2025-07-07,Prospecção,10,64223.62,,,
4916,2453,16,Reativação,2025-05-13,Qualificação,25,87814.25,,,
4917,2453,16,Inbound site,2025-12-22,Fechado ganho,100,78906.19,2026-02-23,63,
4918,2455,39,Instagram,2025-05-13,Qualificação,25,21096.85,,,
4919,2456,33,Feira de beleza,2026-06-12,Prospecção,10,18011.85,,,
4920,2456,33,Inbound site,2026-04-23,Qualificação,25,73485.58,,,
4921,2456,33,Prospecção ativa,2026-03-12,Prospecção,10,22965.77,,,
4922,2458,24,Indicação,2026-05-24,Fechado perdido,0,6857.71,2026-06-17,24,Sem contato
4923,2459,21,Feira de beleza,2026-05-08,Prospecção,10,112395.04,,,
4924,2459,21,WhatsApp,2026-03-19,Fechado ganho,100,157379.82,2026-05-05,47,
4925,2460,41,Indicação,2025-11-17,Prospecção,10,49560.76,,,
4926,2460,41,Feira de beleza,2025-02-24,Fechado ganho,100,85199.35,2025-03-26,30,
4927,2462,32,Instagram,2026-04-18,Proposta enviada,50,70743.66,,,
4928,2462,32,Prospecção ativa,2024-12-26,Fechado ganho,100,76584.08,2025-03-04,68,
4929,2462,32,WhatsApp,2025-12-13,Proposta enviada,50,81046.91,,,
4930,2463,9,Prospecção ativa,2024-11-21,Prospecção,10,52784.85,,,
4931,2463,9,WhatsApp,2025-01-19,Fechado ganho,100,69555.58,2025-03-31,71,
4932,2463,3,Instagram,2025-07-27,Qualificação,25,57691.32,,,
4933,2463,3,Inbound site,2025-10-22,Fechado perdido,0,91139.42,2025-11-13,22,Mix de fragrâncias não atende
4934,2463,9,Instagram,2025-05-15,Negociação,75,63817.83,,,
4935,2463,3,Reativação,2025-08-15,Prospecção,10,29106.78,,,
4936,2464,7,Inbound site,2026-06-27,Proposta enviada,50,34383.38,,,
4937,2465,19,Inbound site,2026-06-26,Fechado ganho,100,23163.48,2026-08-15,50,
4938,2465,19,Indicação,2026-07-04,Qualificação,25,47880.75,,,
4939,2466,32,Reativação,2026-08-20,Prospecção,10,47063.15,,,
4940,2467,39,Inbound site,2025-02-23,Negociação,75,87350.80,,,
4941,2467,39,Reativação,2026-01-20,Negociação,75,9260.67,,,
4942,2468,31,Feira de beleza,2026-07-26,Negociação,75,70590.38,,,
4943,2468,31,WhatsApp,2025-04-28,Qualificação,25,30920.41,,,
4944,2469,12,Reativação,2026-03-10,Negociação,75,83315.93,,,
4945,2470,33,Indicação,2024-10-11,Proposta enviada,50,20270.16,,,
4946,2470,33,Prospecção ativa,2026-05-31,Qualificação,25,46849.13,,,
4947,2470,33,Inbound site,2024-11-10,Proposta enviada,50,31837.17,,,
4948,2471,41,Feira de beleza,2024-10-28,Fechado perdido,0,14989.49,2024-12-26,59,Sem verba no momento
4949,2473,22,Indicação,2025-02-13,Fechado perdido,0,4943.48,2025-03-02,17,Preço acima do concorrente
4950,2473,22,Inbound site,2026-03-30,Fechado ganho,100,66912.40,2026-04-21,22,
4951,2473,22,Feira de beleza,2025-09-09,Fechado ganho,100,26556.56,2025-11-23,75,
4952,2474,2,WhatsApp,2025-03-22,Prospecção,10,10567.53,,,
4953,2474,2,WhatsApp,2025-06-23,Fechado perdido,0,71386.22,2025-08-26,64,Pediu exclusividade de marca
4954,2474,2,Inbound site,2025-07-19,Fechado ganho,100,83970.42,2025-09-05,48,
4955,2474,2,WhatsApp,2024-12-04,Qualificação,25,27859.94,,,
4956,2475,21,Indicação,2024-11-25,Fechado ganho,100,13578.17,2025-01-16,52,
4957,2477,37,Inbound site,2025-04-20,Proposta enviada,50,50221.22,,,
4958,2477,37,Indicação,2026-01-05,Fechado ganho,100,36908.97,2026-01-14,9,
4959,2477,37,Indicação,2025-04-10,Qualificação,25,67291.57,,,
4960,2478,13,WhatsApp,2025-12-30,Qualificação,25,72287.52,,,
4961,2478,13,Feira de beleza,2026-04-15,Prospecção,10,21110.30,,,
4962,2479,11,Instagram,2026-01-31,Proposta enviada,50,78644.50,,,
4963,2479,11,Reativação,2026-06-23,Proposta enviada,50,62479.73,,,
4964,2479,11,Prospecção ativa,2026-05-14,Prospecção,10,25341.50,,,
4965,2480,6,Inbound site,2024-12-11,Qualificação,25,58462.64,,,
4966,2480,6,Reativação,2025-12-19,Qualificação,25,46195.92,,,
4967,2480,6,WhatsApp,2025-07-25,Fechado ganho,100,24262.39,2025-07-28,3,
4968,2480,6,Feira de beleza,2025-06-04,Qualificação,25,16067.42,,,
4969,2480,6,Instagram,2026-01-12,Negociação,75,88507.05,,,
4970,2480,6,Inbound site,2025-11-08,Prospecção,10,39883.31,,,
4971,2481,41,WhatsApp,2026-05-22,Fechado perdido,0,25097.34,2026-06-06,15,Sem contato
4972,2482,7,Indicação,2024-11-11,Fechado perdido,0,92752.83,2024-12-20,39,Pediu exclusividade de marca
4973,2482,7,Feira de beleza,2026-03-31,Proposta enviada,50,77943.42,,,
4974,2482,7,Reativação,2026-02-15,Qualificação,25,89010.18,,,
4975,2482,7,Prospecção ativa,2025-08-12,Fechado ganho,100,84217.39,2025-08-18,6,
4976,2483,3,WhatsApp,2026-08-18,Prospecção,10,17672.31,,,
4977,2483,3,WhatsApp,2025-07-25,Negociação,75,87429.05,,,
4978,2484,33,Instagram,2026-03-19,Proposta enviada,50,21681.54,,,
4979,2484,33,Prospecção ativa,2025-12-09,Qualificação,25,62333.77,,,
4980,2486,23,Reativação,2024-10-12,Prospecção,10,24958.54,,,
4981,2486,23,Indicação,2025-04-24,Proposta enviada,50,83267.85,,,
4982,2486,23,Indicação,2026-03-12,Fechado perdido,0,59850.43,2026-03-22,10,Sem verba no momento
4983,2486,23,Instagram,2026-07-20,Negociação,75,3100.45,,,
4984,2488,35,Instagram,2024-11-24,Fechado perdido,0,6264.88,2025-01-04,41,Preço acima do concorrente
4985,2488,35,Feira de beleza,2026-06-23,Fechado ganho,100,58943.33,2026-07-21,28,
4986,2489,13,Instagram,2025-03-05,Fechado perdido,0,77833.81,2025-04-11,37,Prazo de entrega
4987,2489,13,Prospecção ativa,2026-03-28,Qualificação,25,42310.06,,,
4988,2490,4,Reativação,2025-09-12,Prospecção,10,29043.16,,,
4989,2490,4,Prospecção ativa,2026-05-10,Fechado ganho,100,8466.49,2026-06-11,32,
4990,2490,4,Prospecção ativa,2024-09-01,Fechado perdido,0,14399.00,2024-09-07,6,Pediu exclusividade de marca
4991,2491,13,Feira de beleza,2024-11-04,Prospecção,10,26115.41,,,
4992,2493,1,WhatsApp,2026-05-26,Qualificação,25,82243.41,,,
4993,2494,17,Inbound site,2025-05-26,Negociação,75,88703.37,,,
4994,2494,17,WhatsApp,2024-12-14,Qualificação,25,42356.85,,,
4995,2494,17,Feira de beleza,2025-08-29,Negociação,75,36017.47,,,
4996,2495,26,Prospecção ativa,2024-10-06,Fechado ganho,100,47993.63,2024-11-06,31,
4997,2495,18,Inbound site,2026-05-08,Prospecção,10,25781.85,,,
4998,2495,26,Feira de beleza,2025-05-30,Fechado perdido,0,11865.81,2025-08-10,72,Já compra de outro importador
4999,2496,9,Prospecção ativa,2025-06-15,Negociação,75,89480.04,,,
5000,2496,9,WhatsApp,2025-07-06,Negociação,75,71271.06,,,
5001,2496,9,Inbound site,2026-07-20,Fechado ganho,100,77911.74,2026-07-27,7,
5002,2500,25,Prospecção ativa,2025-12-11,Prospecção,10,55714.12,,,
5003,2500,25,Prospecção ativa,2025-04-13,Fechado ganho,100,64194.59,2025-04-27,14,
5004,2502,27,Prospecção ativa,2025-10-12,Fechado ganho,100,50044.49,2025-11-03,22,
5005,2502,27,Prospecção ativa,2026-08-25,Prospecção,10,18564.10,,,
5006,2503,20,Instagram,2026-06-18,Fechado perdido,0,41533.58,2026-08-28,71,Sem contato
5007,2503,20,Instagram,2025-11-10,Fechado ganho,100,87508.63,2025-11-25,15,
5008,2503,20,Prospecção ativa,2026-04-30,Qualificação,25,85347.40,,,
5009,2503,20,Instagram,2024-10-11,Proposta enviada,50,30629.15,,,
5010,2503,20,Indicação,2026-01-03,Proposta enviada,50,73530.98,,,
5011,2503,20,Feira de beleza,2026-03-26,Proposta enviada,50,27618.62,,,
5012,2504,3,Instagram,2025-04-01,Negociação,75,84661.62,,,
5013,2504,3,Prospecção ativa,2026-02-11,Proposta enviada,50,72848.69,,,
5014,2505,5,Indicação,2026-08-15,Qualificação,25,84146.44,,,
5015,2505,5,WhatsApp,2026-02-28,Qualificação,25,56134.01,,,
5016,2506,15,Reativação,2026-07-17,Proposta enviada,50,23541.99,,,
5017,2507,21,Inbound site,2026-05-15,Qualificação,25,54924.13,,,
5018,2507,21,Reativação,2026-04-14,Fechado perdido,0,79513.90,2026-06-12,59,Mix de fragrâncias não atende
5019,2507,21,Inbound site,2025-10-21,Qualificação,25,48238.55,,,
5020,2508,2,Feira de beleza,2025-06-02,Fechado ganho,100,46403.14,2025-07-18,46,
5021,2509,2,Prospecção ativa,2025-10-10,Fechado perdido,0,66596.59,2025-10-17,7,Sem verba no momento
5022,2509,2,Instagram,2025-10-12,Negociação,75,29210.00,,,
5023,2511,28,Indicação,2025-06-18,Fechado perdido,0,32860.21,2025-06-21,3,Fechou com concorrente
5024,2512,3,Feira de beleza,2025-06-10,Proposta enviada,50,12710.38,,,
5025,2512,42,Instagram,2026-06-25,Proposta enviada,50,76684.62,,,
5026,2513,7,Inbound site,2025-09-03,Qualificação,25,37466.16,,,
5027,2513,7,WhatsApp,2025-01-31,Proposta enviada,50,36604.03,,,
5028,2513,7,Inbound site,2026-07-23,Proposta enviada,50,49864.42,,,
5029,2513,7,WhatsApp,2025-09-01,Fechado perdido,0,64329.94,2025-10-31,60,Sem contato
5030,2514,17,Inbound site,2025-01-24,Fechado perdido,0,36486.09,2025-02-06,13,Prazo de entrega
5031,2514,33,Indicação,2025-12-29,Fechado ganho,100,49297.55,2026-02-22,55,
5032,2514,17,Reativação,2025-09-25,Fechado ganho,100,93509.97,2025-09-30,5,
5033,2515,33,Reativação,2024-10-03,Fechado ganho,100,65301.60,2024-11-21,49,
5034,2515,33,Prospecção ativa,2025-04-03,Proposta enviada,50,71109.17,,,
5035,2518,9,Inbound site,2025-07-26,Prospecção,10,12469.09,,,
5036,2518,9,Indicação,2025-04-18,Proposta enviada,50,73551.05,,,
5037,2518,9,Feira de beleza,2026-04-20,Prospecção,10,4533.16,,,
5038,2519,2,Prospecção ativa,2025-07-05,Qualificação,25,92244.13,,,
5039,2520,8,Instagram,2024-12-15,Fechado ganho,100,56014.12,2025-01-16,32,
5040,2520,8,Inbound site,2024-10-11,Fechado ganho,100,48388.48,2024-11-29,49,
5041,2522,34,Reativação,2026-01-23,Proposta enviada,50,32767.61,,,
5042,2523,9,Feira de beleza,2026-06-06,Fechado ganho,100,47199.16,2026-06-20,14,
5043,2523,9,WhatsApp,2026-04-07,Qualificação,25,25630.15,,,
5044,2523,9,Indicação,2026-05-31,Prospecção,10,56612.99,,,
5045,2523,9,Reativação,2026-07-14,Prospecção,10,31585.64,,,
5046,2525,8,Instagram,2026-04-23,Proposta enviada,50,32421.86,,,
5047,2526,29,Feira de beleza,2025-10-21,Prospecção,10,33378.03,,,
5048,2526,29,Reativação,2024-11-11,Proposta enviada,50,54863.88,,,
5049,2527,26,Inbound site,2024-11-12,Proposta enviada,50,54951.62,,,
5050,2527,26,Feira de beleza,2025-07-30,Prospecção,10,92949.64,,,
5051,2527,26,Indicação,2025-04-03,Negociação,75,61036.97,,,
5052,2527,26,Prospecção ativa,2025-01-06,Fechado perdido,0,10692.91,2025-01-25,19,Fechou com concorrente
5053,2528,17,WhatsApp,2024-09-03,Qualificação,25,7285.29,,,
5054,2528,17,Reativação,2026-01-13,Proposta enviada,50,40318.89,,,
5055,2529,35,Feira de beleza,2026-07-17,Fechado ganho,100,28342.57,2026-07-20,3,
5056,2529,35,Instagram,2026-05-04,Negociação,75,70303.82,,,
5057,2529,35,WhatsApp,2026-07-17,Proposta enviada,50,67996.08,,,
5058,2529,35,Indicação,2026-07-11,Negociação,75,3766.10,,,
5059,2530,14,Inbound site,2026-04-04,Prospecção,10,57178.68,,,
5060,2531,8,Prospecção ativa,2025-03-09,Prospecção,10,35426.67,,,
5061,2531,8,Feira de beleza,2025-03-19,Fechado ganho,100,48557.02,2025-05-13,55,
5062,2531,8,Instagram,2026-02-02,Negociação,75,34518.64,,,
5063,2532,38,Indicação,2024-09-04,Proposta enviada,50,11490.01,,,
5064,2533,10,Prospecção ativa,2025-06-12,Negociação,75,63106.85,,,
5065,2534,14,Prospecção ativa,2025-06-08,Qualificação,25,20714.17,,,
5066,2534,14,Indicação,2026-03-21,Qualificação,25,61910.01,,,
5067,2535,24,Inbound site,2026-08-04,Proposta enviada,50,29668.75,,,
5068,2537,36,Prospecção ativa,2026-05-15,Fechado ganho,100,7600.38,2026-06-30,46,
5069,2537,36,Feira de beleza,2026-02-23,Fechado ganho,100,93027.24,2026-05-06,72,
5070,2539,32,Inbound site,2024-12-06,Fechado perdido,0,25433.67,2025-01-18,43,Preço acima do concorrente
5071,2539,32,Inbound site,2025-07-02,Fechado ganho,100,167329.84,2025-08-02,31,
5072,2540,19,Prospecção ativa,2026-08-05,Negociação,75,34153.37,,,
5073,2540,19,Reativação,2026-08-11,Fechado ganho,100,112495.41,2026-08-20,9,
5074,2540,19,WhatsApp,2026-06-10,Qualificação,25,69214.53,,,
5075,2541,29,WhatsApp,2026-06-29,Proposta enviada,50,40503.09,,,
5076,2541,29,Inbound site,2025-01-07,Fechado perdido,0,88453.06,2025-01-12,5,Pediu exclusividade de marca
5077,2541,29,Reativação,2025-03-30,Fechado perdido,0,29896.34,2025-04-18,19,Pediu exclusividade de marca
5078,2541,29,Feira de beleza,2024-12-28,Fechado ganho,100,47043.84,2025-02-13,47,
5079,2542,38,Indicação,2025-12-26,Proposta enviada,50,35814.63,,,
5080,2543,40,Inbound site,2026-04-20,Prospecção,10,31240.23,,,
5081,2543,40,Prospecção ativa,2026-02-17,Prospecção,10,93944.33,,,
5082,2544,27,Reativação,2026-01-15,Fechado ganho,100,15241.81,2026-03-27,71,
5083,2544,27,Indicação,2026-06-13,Negociação,75,45977.38,,,
5084,2544,27,Prospecção ativa,2025-06-24,Fechado perdido,0,8357.36,2025-08-01,38,Mix de fragrâncias não atende
5085,2545,17,Inbound site,2026-07-18,Prospecção,10,14926.92,,,
5086,2545,17,Instagram,2026-06-06,Prospecção,10,58789.47,,,
5087,2545,17,Feira de beleza,2026-05-08,Prospecção,10,10819.79,,,
5088,2546,26,Inbound site,2026-02-15,Fechado ganho,100,7822.56,2026-03-08,21,
5089,2547,14,Prospecção ativa,2026-02-23,Fechado perdido,0,29203.80,2026-03-09,14,Mix de fragrâncias não atende
5090,2548,6,WhatsApp,2025-12-03,Fechado perdido,0,64583.65,2026-01-17,45,Já compra de outro importador
5091,2550,29,Prospecção ativa,2025-11-29,Prospecção,10,82417.87,,,
5092,2550,29,Reativação,2026-04-10,Prospecção,10,62649.49,,,
5093,2550,29,Instagram,2025-06-08,Fechado ganho,100,75498.00,2025-08-01,54,
5094,2551,42,WhatsApp,2024-10-26,Qualificação,25,86981.36,,,
5095,2553,10,WhatsApp,2026-07-28,Negociação,75,93843.43,,,
5096,2553,10,WhatsApp,2025-06-20,Fechado ganho,100,70580.92,2025-06-30,10,
5097,2554,34,Instagram,2025-08-17,Fechado ganho,100,62393.11,2025-08-22,5,
5098,2555,33,Inbound site,2026-08-06,Qualificação,25,83061.66,,,
5099,2555,33,Indicação,2026-02-15,Fechado ganho,100,67205.14,2026-04-30,74,
5100,2555,33,WhatsApp,2026-02-19,Fechado ganho,100,33054.19,2026-03-05,14,
5101,2555,33,Feira de beleza,2026-08-10,Negociação,75,57173.08,,,
5102,2555,33,Reativação,2026-03-28,Fechado perdido,0,39602.45,2026-04-01,4,Já compra de outro importador
5103,2555,33,Feira de beleza,2026-02-07,Negociação,75,77461.65,,,
5104,2557,12,Indicação,2025-07-23,Qualificação,25,31324.90,,,
5105,2557,12,Indicação,2025-02-16,Prospecção,10,92320.49,,,
